"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-06-14",1.14,"2",-6
"2020-06-14",1.14,"3",11
"2020-06-15",1.14,"4",-43
"2020-06-15",1.14,"5",-9
"2020-06-15",1.14,"6",-36
"2020-06-15",1.14,"1",-49
"2020-06-15",1.14,"2",-35
"2020-06-15",1.14,"3",16
"2020-06-16",1.14,"4",-42
"2020-06-16",1.14,"5",-11
"2020-06-16",1.14,"6",-36
"2020-06-16",1.14,"1",-50
"2020-06-16",1.14,"2",-37
"2020-06-16",1.14,"3",17
"2020-06-17",1.13,"4",-43
"2020-06-17",1.13,"5",-11
"2020-06-17",1.13,"6",-37
"2020-06-17",1.13,"1",-51
"2020-06-17",1.13,"2",-38
"2020-06-17",1.13,"3",18
"2020-06-18",1.13,"4",-44
"2020-06-18",1.13,"5",-13
"2020-06-18",1.13,"6",-38
"2020-06-18",1.13,"1",-51
"2020-06-18",1.13,"2",-39
"2020-06-18",1.13,"3",18
"2020-06-19",1.13,"4",-46
"2020-06-19",1.13,"5",-11
"2020-06-19",1.13,"6",-38
"2020-06-19",1.13,"1",-50
"2020-06-19",1.13,"2",-34
"2020-06-19",1.13,"3",17
"2020-06-20",1.13,"4",-45
"2020-06-20",1.13,"5",-7
"2020-06-20",1.13,"6",-39
"2020-06-20",1.13,"1",-44
"2020-06-20",1.13,"2",-11
"2020-06-20",1.13,"3",12
"2020-06-21",1.13,"4",-50
"2020-06-21",1.13,"5",-14
"2020-06-21",1.13,"6",-46
"2020-06-21",1.13,"1",-47
"2020-06-21",1.13,"2",4
"2020-06-21",1.13,"3",8
"2020-06-22",1.12,"4",-46
"2020-06-22",1.12,"5",-17
"2020-06-22",1.12,"6",-40
"2020-06-22",1.12,"1",-51
"2020-06-22",1.12,"2",-38
"2020-06-22",1.12,"3",17
"2020-06-23",1.12,"4",-46
"2020-06-23",1.12,"5",-18
"2020-06-23",1.12,"6",-39
"2020-06-23",1.12,"1",-52
"2020-06-23",1.12,"2",-39
"2020-06-23",1.12,"3",17
"2020-06-24",1.11,"4",-45
"2020-06-24",1.11,"5",-15
"2020-06-24",1.11,"6",-40
"2020-06-24",1.11,"1",-51
"2020-06-24",1.11,"2",-38
"2020-06-24",1.11,"3",18
"2020-06-25",1.1,"4",-45
"2020-06-25",1.1,"5",-15
"2020-06-25",1.1,"6",-40
"2020-06-25",1.1,"1",-52
"2020-06-25",1.1,"2",-39
"2020-06-25",1.1,"3",18
"2020-06-26",1.1,"4",-47
"2020-06-26",1.1,"5",-13
"2020-06-26",1.1,"6",-40
"2020-06-26",1.1,"1",-51
"2020-06-26",1.1,"2",-34
"2020-06-26",1.1,"3",19
"2020-06-27",1.09,"4",-47
"2020-06-27",1.09,"5",-11
"2020-06-27",1.09,"6",-39
"2020-06-27",1.09,"1",-44
"2020-06-27",1.09,"2",-12
"2020-06-27",1.09,"3",12
"2020-06-28",1.09,"4",-50
"2020-06-28",1.09,"5",-17
"2020-06-28",1.09,"6",-43
"2020-06-28",1.09,"1",-46
"2020-06-28",1.09,"2",-4
"2020-06-28",1.09,"3",10
"2020-06-29",1.09,"4",-42
"2020-06-29",1.09,"5",-12
"2020-06-29",1.09,"6",-37
"2020-06-29",1.09,"1",-48
"2020-06-29",1.09,"2",-35
"2020-06-29",1.09,"3",16
"2020-06-30",1.09,"4",-37
"2020-06-30",1.09,"5",-7
"2020-06-30",1.09,"6",-35
"2020-06-30",1.09,"1",-48
"2020-06-30",1.09,"2",-37
"2020-06-30",1.09,"3",15
"2020-07-01",1.09,"4",-38
"2020-07-01",1.09,"5",-6
"2020-07-01",1.09,"6",-36
"2020-07-01",1.09,"1",-47
"2020-07-01",1.09,"2",-37
"2020-07-01",1.09,"3",16
"2020-07-02",1.1,"4",-39
"2020-07-02",1.1,"5",-7
