"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-05-24",0.73,"3",9
"2020-05-25",0.72,"4",-29
"2020-05-25",0.72,"5",-9
"2020-05-25",0.72,"6",29
"2020-05-25",0.72,"1",-40
"2020-05-25",0.72,"2",-42
"2020-05-25",0.72,"3",15
"2020-05-26",0.71,"4",-29
"2020-05-26",0.71,"5",-4
"2020-05-26",0.71,"6",47
"2020-05-26",0.71,"1",-39
"2020-05-26",0.71,"2",-39
"2020-05-26",0.71,"3",15
"2020-05-27",0.71,"4",-32
"2020-05-27",0.71,"5",-7
"2020-05-27",0.71,"6",41
"2020-05-27",0.71,"1",-38
"2020-05-27",0.71,"2",-39
"2020-05-27",0.71,"3",13
"2020-05-28",0.7,"4",-32
"2020-05-28",0.7,"5",1
"2020-05-28",0.7,"6",33
"2020-05-28",0.7,"1",-39
"2020-05-28",0.7,"2",-40
"2020-05-28",0.7,"3",16
"2020-05-29",0.69,"4",-37
"2020-05-29",0.69,"5",3
"2020-05-29",0.69,"6",33
"2020-05-29",0.69,"1",-37
"2020-05-29",0.69,"2",-38
"2020-05-29",0.69,"3",16
"2020-05-30",0.69,"4",-41
"2020-05-30",0.69,"5",-1
"2020-05-30",0.69,"6",35
"2020-05-30",0.69,"1",-24
"2020-05-30",0.69,"2",0
"2020-05-30",0.69,"3",8
"2020-05-31",0.69,"4",-48
"2020-05-31",0.69,"5",4
"2020-05-31",0.69,"6",60
"2020-05-31",0.69,"1",-22
"2020-05-31",0.69,"2",0
"2020-05-31",0.69,"3",5
"2020-06-01",0.69,"4",-57
"2020-06-01",0.69,"5",-55
"2020-06-01",0.69,"6",125
"2020-06-01",0.69,"1",-51
"2020-06-01",0.69,"2",-78
"2020-06-01",0.69,"3",22
"2020-06-02",0.68,"4",-22
"2020-06-02",0.68,"5",14
"2020-06-02",0.68,"6",48
"2020-06-02",0.68,"1",-34
"2020-06-02",0.68,"2",-37
"2020-06-02",0.68,"3",12
"2020-06-03",0.68,"4",-29
"2020-06-03",0.68,"5",-2
"2020-06-03",0.68,"6",35
"2020-06-03",0.68,"1",-34
"2020-06-03",0.68,"2",-36
"2020-06-03",0.68,"3",12
"2020-06-04",0.69,"4",-36
"2020-06-04",0.69,"5",-2
"2020-06-04",0.69,"6",-19
"2020-06-04",0.69,"1",-41
"2020-06-04",0.69,"2",-37
"2020-06-04",0.69,"3",16
"2020-06-05",0.72,"4",-41
"2020-06-05",0.72,"5",-5
"2020-06-05",0.72,"6",-28
"2020-06-05",0.72,"1",-43
"2020-06-05",0.72,"2",-36
"2020-06-05",0.72,"3",17
"2020-06-06",0.74,"4",-39
"2020-06-06",0.74,"5",-6
"2020-06-06",0.74,"6",-10
"2020-06-06",0.74,"1",-31
"2020-06-06",0.74,"2",-2
"2020-06-06",0.74,"3",10
"2020-06-07",0.76,"4",-45
"2020-06-07",0.76,"5",-9
"2020-06-07",0.76,"6",22
"2020-06-07",0.76,"1",-29
"2020-06-07",0.76,"2",1
"2020-06-07",0.76,"3",7
"2020-06-08",0.77,"4",-14
"2020-06-08",0.77,"5",-11
"2020-06-08",0.77,"6",-9
"2020-06-08",0.77,"1",-36
"2020-06-08",0.77,"2",-36
"2020-06-08",0.77,"3",12
"2020-06-09",0.77,"4",-14
"2020-06-09",0.77,"5",-5
"2020-06-09",0.77,"6",18
"2020-06-09",0.77,"1",-34
"2020-06-09",0.77,"2",-35
"2020-06-09",0.77,"3",12
"2020-06-10",0.78,"4",-15
"2020-06-10",0.78,"5",-9
"2020-06-10",0.78,"6",25
"2020-06-10",0.78,"1",-33
"2020-06-10",0.78,"2",-34
"2020-06-10",0.78,"3",11
"2020-06-11",0.78,"4",-15
"2020-06-11",0.78,"5",-3
"2020-06-11",0.78,"6",27
"2020-06-11",0.78,"1",-33
"2020-06-11",0.78,"2",-35
"2020-06-11",0.78,"3",12
"2020-06-12",0.77,"4",-18
"2020-06-12",0.77,"5",-3
"2020-06-12",0.77,"6",27
"2020-06-12",0.77,"1",-31
"2020-06-12",0.77,"2",-33
"2020-06-12",0.77,"3",12
"2020-06-13",0.78,"4",-20
"2020-06-13",0.78,"5",-6
"2020-06-13",0.78,"6",60
"2020-06-13",0.78,"1",-18
"2020-06-13",0.78,"2",7
"2020-06-13",0.78,"3",5
"2020-06-14",0.79,"4",-21
"2020-06-14",0.79,"5",-4
"2020-06-14",0.79,"6",48
"2020-06-14",0.79,"1",-20
"2020-06-14",0.79,"2",17
"2020-06-14",0.79,"3",2
"2020-06-15",0.79,"4",-7
"2020-06-15",0.79,"5",-7
"2020-06-15",0.79,"6",53
"2020-06-15",0.79,"1",-29
"2020-06-15",0.79,"2",-34
"2020-06-15",0.79,"3",10
"2020-06-16",0.79,"4",-8
"2020-06-16",0.79,"5",0
"2020-06-16",0.79,"6",47
"2020-06-16",0.79,"1",-29
"2020-06-16",0.79,"2",-33
"2020-06-16",0.79,"3",11
"2020-06-17",0.81,"4",-17
"2020-06-17",0.81,"5",-9
"2020-06-17",0.81,"6",3
"2020-06-17",0.81,"1",-33
"2020-06-17",0.81,"2",-33
"2020-06-17",0.81,"3",11
"2020-06-18",0.83,"4",-12
"2020-06-18",0.83,"5",-2
"2020-06-18",0.83,"6",33
"2020-06-18",0.83,"1",-31
"2020-06-18",0.83,"2",-34
"2020-06-18",0.83,"3",11
"2020-06-19",0.85,"4",-13
"2020-06-19",0.85,"5",-2
"2020-06-19",0.85,"6",49
"2020-06-19",0.85,"1",-27
"2020-06-19",0.85,"2",-32
"2020-06-19",0.85,"3",10
"2020-06-20",0.86,"4",-17
"2020-06-20",0.86,"5",-9
"2020-06-20",0.86,"6",70
"2020-06-20",0.86,"1",-15
"2020-06-20",0.86,"2",7
"2020-06-20",0.86,"3",3
"2020-06-21",0.88,"4",-18
"2020-06-21",0.88,"5",-5
"2020-06-21",0.88,"6",55
"2020-06-21",0.88,"1",-20
"2020-06-21",0.88,"2",9
"2020-06-21",0.88,"3",2
"2020-06-22",0.94,"4",-2
"2020-06-22",0.94,"5",-4
"2020-06-22",0.94,"6",70
"2020-06-22",0.94,"1",-27
"2020-06-22",0.94,"2",-35
"2020-06-22",0.94,"3",9
"2020-06-23",1.01,"4",2
"2020-06-23",1.01,"5",4
"2020-06-23",1.01,"6",102
"2020-06-23",1.01,"1",-23
"2020-06-23",1.01,"2",-34
"2020-06-23",1.01,"3",8
"2020-06-24",1,"4",-5
"2020-06-24",1,"5",-1
"2020-06-24",1,"6",93
"2020-06-24",1,"1",-24
"2020-06-24",1,"2",-31
"2020-06-24",1,"3",7
"2020-06-25",0.99,"4",-6
"2020-06-25",0.99,"5",3
"2020-06-25",0.99,"6",89
"2020-06-25",0.99,"1",-25
"2020-06-25",0.99,"2",-33
"2020-06-25",0.99,"3",8
"2020-06-26",0.98,"4",-15
"2020-06-26",0.98,"5",-1
"2020-06-26",0.98,"6",56
"2020-06-26",0.98,"1",-25
"2020-06-26",0.98,"2",-32
"2020-06-26",0.98,"3",9
"2020-06-27",0.98,"4",-19
"2020-06-27",0.98,"5",-7
"2020-06-27",0.98,"6",43
"2020-06-27",0.98,"1",-16
"2020-06-27",0.98,"2",2
"2020-06-27",0.98,"3",4
"2020-06-28",0.98,"4",-12
"2020-06-28",0.98,"5",-4
"2020-06-28",0.98,"6",56
"2020-06-28",0.98,"1",-16
"2020-06-28",0.98,"2",13
"2020-06-28",0.98,"3",1
"2020-06-29",0.99,"4",2
"2020-06-29",0.99,"5",-1
"2020-06-29",0.99,"6",51
"2020-06-29",0.99,"1",-25
"2020-06-29",0.99,"2",-33
"2020-06-29",0.99,"3",8
"2020-06-30",0.99,"4",2
"2020-06-30",0.99,"5",0
"2020-06-30",0.99,"6",38
"2020-06-30",0.99,"1",-26
"2020-06-30",0.99,"2",-32
"2020-06-30",0.99,"3",9
"2020-07-01",1,"4",-5
"2020-07-01",1,"5",-6
"2020-07-01",1,"6",35
"2020-07-01",1,"1",-27
"2020-07-01",1,"2",-34
"2020-07-01",1,"3",7
"2020-07-02",1.02,"4",-3
"2020-07-02",1.02,"5",-1
"2020-07-02",1.02,"6",58
"2020-07-02",1.02,"1",-27
"2020-07-02",1.02,"2",-36
"2020-07-02",1.02,"3",9
"2020-07-03",1.04,"4",-8
"2020-07-03",1.04,"5",-3
"2020-07-03",1.04,"6",77
"2020-07-03",1.04,"1",-24
"2020-07-03",1.04,"2",-36
"2020-07-03",1.04,"3",8
"2020-07-04",1.06,"4",-17
"2020-07-04",1.06,"5",-10
"2020-07-04",1.06,"6",39
"2020-07-04",1.06,"1",-15
"2020-07-04",1.06,"2",0
"2020-07-04",1.06,"3",3
"2020-07-05",1.07,"4",-13
"2020-07-05",1.07,"5",-6
"2020-07-05",1.07,"6",49
"2020-07-05",1.07,"1",-16
"2020-07-05",1.07,"2",5
"2020-07-05",1.07,"3",1
"2020-07-06",1.07,"4",2
"2020-07-06",1.07,"5",-4
"2020-07-06",1.07,"6",77
"2020-07-06",1.07,"1",-28
"2020-07-06",1.07,"2",-40
"2020-07-06",1.07,"3",8
"2020-07-07",1.07,"4",5
"2020-07-07",1.07,"5",-1
"2020-07-07",1.07,"6",111
"2020-07-07",1.07,"1",-24
"2020-07-07",1.07,"2",-39
"2020-07-07",1.07,"3",7
"2020-07-08",1.1,"4",-10
"2020-07-08",1.1,"5",-10
"2020-07-08",1.1,"6",19
"2020-07-08",1.1,"1",-32
"2020-07-08",1.1,"2",-37
"2020-07-08",1.1,"3",8
"2020-07-09",1.14,"4",-4
"2020-07-09",1.14,"5",-4
"2020-07-09",1.14,"6",67
"2020-07-09",1.14,"1",-29
"2020-07-09",1.14,"2",-38
"2020-07-09",1.14,"3",8
"2020-07-10",1.2,"4",-12
"2020-07-10",1.2,"5",-4
"2020-07-10",1.2,"6",70
"2020-07-10",1.2,"1",-27
"2020-07-10",1.2,"2",-38
"2020-07-10",1.2,"3",8
"2020-07-11",1.26,"4",-18
"2020-07-11",1.26,"5",-14
"2020-07-11",1.26,"6",98
"2020-07-11",1.26,"1",-9
"2020-07-11",1.26,"2",2
"2020-07-11",1.26,"3",1
"2020-07-12",1.32,"4",-4
"2020-07-12",1.32,"5",-3
"2020-07-12",1.32,"6",124
"2020-07-12",1.32,"1",-3
"2020-07-12",1.32,"2",10
"2020-07-12",1.32,"3",-2
"2020-07-13",1.33,"4",5
"2020-07-13",1.33,"5",-5
"2020-07-13",1.33,"6",151
"2020-07-13",1.33,"1",-25
"2020-07-13",1.33,"2",-43
"2020-07-13",1.33,"3",7
"2020-07-14",1.38,"4",-3
"2020-07-14",1.38,"5",-4
"2020-07-14",1.38,"6",71
"2020-07-14",1.38,"1",-32
"2020-07-14",1.38,"2",-44
"2020-07-14",1.38,"3",10
"2020-07-15",1.43,"4",-5
"2020-07-15",1.43,"5",-10
"2020-07-15",1.43,"6",89
"2020-07-15",1.43,"1",-30
"2020-07-15",1.43,"2",-40
"2020-07-15",1.43,"3",7
"2020-07-16",1.51,"4",-8
"2020-07-16",1.51,"5",-5
